src_gene,tgt_gene,ratio,name,gw_dist,num_ga,num_gb,ligand,receptor,weight
IFNGR2,HLA-DRB5,0.012975606327578888,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
ADAR,STAT2,0.026048380509681005,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
FDPS,NFKB1,0.053139645257196194,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
JAK1,IFIH1,0.034927355276685175,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
CASP3,PIK3CB,0.004479592914604748,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
TLR3,HLA-DOB,0.00013771681448536527,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
FADD,HLA-DMB,0.007639223411052012,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
IL12A,IL1B,0.0009432296934103358,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
MAP2K1,MAPK3,0.008626495249920683,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
CXCL10,PIK3CD,0.00011010338385529966,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
CXCL8,NFKBIA,0.013021685050261836,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
STAT2,OAS1,0.003344895861237157,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
PIK3CD,TLR4,0.0004989179220633219,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
CYCS,CASP9,0.04814498733319864,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
MYD88,IRAK4,0.005530275444002474,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
RELA,ICAM1,0.008838327840961802,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DQB1,OAS2,0.001525201613834616,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DQB1,FASLG,0.00017268849830230306,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
CIITA,RSAD2,0.0003915831550815809,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
TBK1,IRF3,0.0043276039866725685,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
SOCS3,STAT1,0.06436792893871077,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
IRF7,IFNAR1,0.012730852633075815,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DRB1,IRF7,0.008842512862084699,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
IRAK4,NFKBIB,0.002825064038185283,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DRB5,PRKCA,0.005395442928485092,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DMA,PIK3CA,0.0034927299510042783,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DRA,MX1,0.007952340944303247,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
CHUK,IFNGR1,0.001936265266477253,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
IRF9,ADAR,0.004829417042923464,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DPB1,IKBKB,0.00896793953628387,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DPA1,MX1,0.005326828433097293,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
TNF,IL1A,0.0001940879748773334,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DOB,HLA-DMA,0.00017069944255455974,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
HLA-DMB,AKT2,0.0013269072584278295,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
IKBKE,BAK1,0.0011242842282484593,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
IKBKG,CCL2,0.008110911597349816,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
CCL5,CCL5,0.0035271855802185763,Influenza A,35593.893168885006,95,103,,,0.8883275003696949
NR1H3,AKT2,0.011113697598485097,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
MAPK9,PIK3R1,0.003153842499566274,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3CB,CREB5,0.0029541603546380385,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKCQ,SREBF1,0.0015538077096769905,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
TNFRSF1A,MAPK9,0.04571026968726069,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKCZ,PTPN1,0.01993984264246493,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PYGM,G6PC1,4.060125443357502e-05,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PYGM,OGA,0.0004635320061007718,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KA2,PPP1CA,0.024584642460490285,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KA6,MAPK10,0.0013817210434014006,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
SREBF1,MLXIPL,0.0019929033123533765,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
SREBF1,PCK1,0.0004497537008304812,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
SREBF1,PIK3CD,0.0020809607804449445,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
ACACB,TRIB3,0.0020921772701348556,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
GSK3B,RPS6KB1,0.007830992037488592,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PYGL,PCK2,0.007203101157078595,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PCK2,NOS3,0.001416049653031467,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
NFKBIA,RELA,0.12541280620530515,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PYGB,PDPK1,0.006574412031819722,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
TRIB3,RPS6KA3,0.006466327186254212,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
IKBKB,NFKBIA,0.008379011103800989,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
GYS1,PYGB,0.001761051913854289,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
AKT2,PPP1R3E,0.007311486650570453,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3R2,CREB3L4,0.00020227995810528826,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKAG2,RPS6KA6,0.01320431139278442,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
CREB3,IKBKB,0.015574335958888621,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
MAPK8,MLXIP,0.006494655386061822,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KB1,AKT3,0.0075094713421589784,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
MLX,PIK3CB,0.011941889591835925,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
NFKB1,PRKCD,0.013326340874596677,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
MAPK10,PPP1R3C,0.0007074549129800992,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKAB1,PPARA,0.005581611496455881,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
AKT3,NR1H3,0.00903908134517394,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3R3,INSR,0.002634092793682397,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KA1,CREB3L3,7.681156303331059e-05,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KA1,PPARGC1A,5.154346290941483e-05,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KA1,GYS2,6.0717238672582845e-05,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KA1,PCK1,0.0004593905150940004,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KA1,G6PC1,3.733752781606582e-05,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
CREB1,TNFRSF1A,0.013027054514236037,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PTPA,MLX,0.042001793506307145,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3CA,PRKCQ,0.0006813196536667188,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3CA,RPS6KA2,0.0021340949362372436,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3CA,PRKCB,0.003042244704528112,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3CA,TNF,0.001505861652571582,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
NR1H2,ACACB,0.008723200858106609,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
NR1H2,IL6,0.007587257511250069,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
NR1H2,FOXO1,0.003809028716094895,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKAB2,PIK3R2,0.0034819027026054073,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKAA1,CREB3,0.015291035601238102,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPP1R3D,PPP1R3C,0.0006699091824880577,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
IL6,STAT3,0.00696012334965245,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PDPK1,PTPRF,0.0064118429080056785,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
G6PC3,PTPA,0.02172773144700847,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
AKT1,CRTC2,0.006668487382280404,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PTPRF,PTPN11,0.0026177419415247885,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
CREB3L4,PTEN,0.001821193850646489,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3R1,PIK3CA,0.009925533408836857,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
CREB5,PPP1CC,0.016100279959863767,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
OGT,NR1H2,0.01105791111239114,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
FOXO1,G6PC3,0.015647897051590684,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPARGC1B,CREB1,0.0025207167946241903,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
CREB3L1,PPP1R3B,0.0016981354270411324,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
CRTC2,CREB3L2,0.0034519020098032955,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKAA2,PIK3R3,0.004887579806143318,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKCD,OGA,0.0010872087373479423,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
NOS3,PRKAB1,0.0024616786530150597,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKCB,CREB3L4,0.001134937918696177,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
STAT3,SOCS3,0.032569649958239,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
IRS1,MAPK8,0.0014833727313266639,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
INSR,AKT1,0.009120016985342209,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKCE,PRKAA2,0.0033224331787977666,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PIK3CD,TNF,0.0007186373036325614,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PTEN,GSK3B,0.012377632003818886,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPP1CA,PRKCZ,0.05523879410663856,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RELA,CREB3L1,0.012730655298935635,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPP1R3B,GYS1,0.002701556773288049,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KB2,PRKCE,0.0064935284663115884,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KB2,MTOR,0.0029517649214311843,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
MLXIP,PRKAA1,0.01232515830586645,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
RPS6KA3,PYGL,0.012115046418725621,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PTPN11,PRKAG1,0.012693348880174529,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKAG1,NFKB1,0.014187118244654342,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
CREB3L2,PPP1R3D,0.01187209168882729,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
SOCS3,IRS2,0.09271503958331752,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
IRS2,IRS1,0.0069563826436321065,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPP1CC,RPS6KA1,0.009991422779574849,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPP1CC,PPARGC1B,0.02491292928087394,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPARA,PPP1CB,0.0020594807983865906,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PTPN1,PRKAB2,0.00736841379723833,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
OGA,OGT,0.016170656608646035,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
MTOR,RPS6KB2,0.0039701837263995485,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPP1CB,PRKAG2,0.03504884353226875,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
TNF,MAPK8,0.0002795627352020614,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PPP1R3E,PYGM,0.002722198330913452,Insulin resistance,16634.811349731543,81,88,,,0.943362744614778
PRKACA,ATF4,0.017553601616171408,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
GNAS,ADCY7,0.2880444735765102,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
GNA11,CACNA1D,0.01898625034661215,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
RAPGEF4,PCLO,0.005964765293109999,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ITPR3,CREB1,0.007816085706906525,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PLCB4,PLCB2,0.010564893428627285,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CACNA1F,CREB3L1,0.0007116218260376759,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
RAB3A,GIP,0.0024213339495616935,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CREB3,ADCY9,0.04653951902358887,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ATF2,ADCY2,0.025435123039806957,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ATF2,ADCY5,0.0023458211692778137,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CREB1,GNAS,0.038927685455546104,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ADCY7,ADCY3,0.001703541341737885,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PRKCG,CACNA1F,0.00024728733734466707,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ATF4,ATF2,0.12399229163513234,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ADCY4,PRKACA,0.06301864034763288,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ADCY3,PRKACB,0.005751291557241009,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PRKACB,ADCY4,0.00617436731266471,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PRKACB,ADCY8,0.0014317522932222073,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PRKACB,CCK,0.0010846315408912903,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CREB3L4,ITPR3,0.001937144750257591,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CREB3L4,RYR2,0.0035049804280831483,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CREB5,GNAS,0.04811115462354877,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PLCB3,ABCC8,0.0010200001561161277,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PLCB3,ADCYAP1R1,0.0010855842182285649,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PLCB3,ADCYAP1,0.0010365717162296628,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PRKCA,ATF6B,0.03215130996638239,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
GNAQ,PLCB3,0.05162216986285653,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CACNA1D,GCG,0.0005006965358974095,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CREB3L1,PRKCB,0.005074399718872544,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ADCY9,PLCB1,0.0024371915731799055,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ADCY1,CHRM3,0.00785503399797866,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PRKCB,CREB3,0.0033914424985553126,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ADCY6,GNAQ,0.009141045676890199,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
CREB3L2,GNA11,0.03547640416005232,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PLCB1,PRKCA,0.014306872285905527,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
PCLO,RAB3A,0.02572848348770509,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
RYR2,RAPGEF4,0.0046521974608489,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
ATF6B,ADCY6,0.08225233908478774,Insulin secretion,2328.7875005712685,33,46,,,0.9990634396411495
BAD,PYGL,0.01727142928331163,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAR2B,NRAS,0.001133687374597149,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PHKA2,PRKAR2B,0.0004285299124050047,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PHKA2,PCK1,0.00047712699567418164,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1R3F,SORBS1,1.7210604513460045e-05,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1R3F,IRS4,6.463765627863834e-16,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1R3F,CALML5,0.00010703702651701524,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MAPK9,PRKACB,0.001655164681565332,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3CB,PRKCI,0.0015503697103929042,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PHKA1,SOS1,0.00028473165982431897,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKCZ,TRIP10,0.010464607317048033,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
INPP5A,MKNK2,0.000423062267590463,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PYGM,PRKAR1A,9.93654753220787e-15,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PYGM,MAPK10,0.00026457363286918695,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKACA,PRKAR1A,1.1578290771753945e-13,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKACA,PPP1R3E,0.003082869174337829,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SREBF1,MAPK3,0.0023740349766814815,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
ACACB,SOCS1,0.0010979932972484234,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
ARAF,SOCS3,0.004621262381240797,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MKNK1,KRAS,0.004373660598633956,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
LIPE,SOCS1,0.0007363154792689271,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
GSK3B,CBL,0.004109774487423824,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SORBS1,TSC2,0.0007164753086220775,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MKNK2,EIF4E2,0.009018059129307077,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CRKL,LIPE,2.5855104953260484e-05,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CRKL,CALML6,0.0005370646777956012,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CRKL,PIK3CD,0.0010921067833884464,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MAPK1,ELK1,0.009969039009844036,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SOS2,ACACB,0.0026524172327938573,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PYGL,MAPK1,0.0037802517514994674,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PCK2,PYGM,0.000743155491551291,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PYGB,TSC1,0.0034503100895566805,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MAPK3,MKNK1,0.01395790268020059,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PHKB,PIK3CA,0.0008854330960346318,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PHKB,SHC4,0.00515732875259765,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
TSC2,ARAF,0.003890778131600366,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
IKBKB,PPP1R3D,0.0043973797827134365,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
GYS1,RPS6KB2,0.0009242157560548786,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
AKT2,BAD,0.003837133425472224,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3R2,RAPGEF1,2.968410360223639e-05,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3R2,GYS2,3.186494855936924e-05,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3R2,FBP2,4.460927454317804e-05,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
RHEB,MTOR,0.03541355768123877,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAG2,PRKAB1,0.006929740424492699,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
GCK,LIPE,0.00017571032043157912,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
RAPGEF1,GCK,0.002199020334916496,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MAPK8,SH2B2,0.0034084530902941143,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
RPS6KB1,MAP2K1,0.0039410375579877165,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAR1A,INPP5A,0.02867255786288752,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAR1A,PDE3B,0.005933277628356182,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MAPK10,PYGB,0.0003712786500675187,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CBL,IRS1,0.0031159412897448693,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAB1,PRKAR1A,8.275851989752171e-14,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAB1,G6PC1,7.490889159292337e-17,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAB1,SHC3,0.0007237295795785766,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAB1,PPP1R3E,0.002205549931418582,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAR2A,GYS1,0.0057160359036421155,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CBLB,AKT2,0.0032100198329042995,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SOS1,SOCS2,0.0029172964793536676,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
AKT3,FBP1,0.004743790534367351,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3R3,PRKAR1A,1.3278946696687474e-14,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3R3,MAPK10,0.00035356997284261037,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3R3,PPP1R3C,0.001028825425984871,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
RHOQ,PIK3R2,0.002730377412245955,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SOCS2,MAP2K2,0.014598506888255454,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3CA,PTPN1,0.0038644414884773295,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
TRIP10,MAPK8,0.004725753580423921,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
ELK1,PRKAA2,0.002055778663572205,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MAP2K2,CBLB,0.005734821904406505,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CALML4,PYGB,0.00029914851677391517,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SHC2,CRK,0.0035809131338092742,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAB2,GSK3B,0.0018273336029912424,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
RAF1,RHOQ,0.004971966255557286,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAA1,PRKAA1,0.00802487190631999,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
FLOT2,PRKAR1B,0.005368132562462203,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1R3D,HK2,0.00035157431573169063,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
KRAS,AKT1,0.014189835566753786,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
EIF4E2,AKT3,0.017982547716032075,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
RPS6,MAPK9,0.10560919328284002,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
RPS6,CALM1,0.02976612062012825,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
FLOT1,FLOT1,0.027926630416363767,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PDPK1,PIK3R1,0.0033649923629780606,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
G6PC3,PHKA2,0.011402907312768645,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
AKT1,PIK3R3,0.003499681672795164,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKACB,PRKAR1A,5.732386371274703e-14,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKACB,G6PC1,1.9945496610020305e-06,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKACB,PPP1R3E,0.0015243274780396216,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PTPRF,PRKACA,0.0013738143257502392,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CALM2,FASN,0.08269245428069949,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3R1,HK1,0.005209008486080963,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SHC3,SOS1,9.227719972816501e-05,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
